Vehicle,Origin,Destination,Time
1242,11,2,1.466667
1243,21,2,1.616667
1244,55,2,1.616667
1245,0,3,0.450000
1246,2,3,1.616667
1247,8,3,1.616667
1248,18,3,1.616667
1249,32,3,1.616667
1250,54,3,1.616667
1251,1,3,1.616667
1252,48,3,1.616667
1253,9,3,0.700000
1254,19,3,1.616667
1255,22,3,1.616667
1256,33,3,1.616667
1257,6,3,1.200000
1258,16,3,1.616667
1259,56,3,1.616667
1260,11,3,1.616667
1261,21,3,1.616667
1262,3,6,1.250000
1263,0,6,0.600000
1264,8,6,0.466667
1265,48,6,1.616667
1266,11,6,1.616667
1267,21,6,1.616667
1268,3,8,1.616667
1269,24,8,1.616667
1270,0,8,1.616667
1271,2,8,1.416667
1272,1,8,1.616667
1273,48,8,1.616667
1274,9,8,1.616667
1275,22,8,1.616667
1276,6,8,0.633333
1277,56,8,1.616667
1278,11,8,1.433333
1279,3,9,1.266667
1280,12,9,1.433333
1281,24,9,1.616667
1282,0,9,0.616667
1283,18,9,1.616667
1284,54,9,1.616667
1285,48,9,1.616667
1286,3,11,1.616667
1287,24,11,1.616667
1288,0,11,1.616667
1289,2,11,1.483333
1290,8,11,0.683333
1291,32,11,1.616667
1292,48,11,1.616667
1293,33,11,1.616667
1294,6,11,0.650000
1295,56,11,1.616667
1296,21,11,0.600000
1297,55,11,1.616667
1298,24,12,1.616667
1299,0,12,1.616667
1300,18,12,1.616667
1301,54,12,1.616667
1302,48,12,1.616667
1303,9,12,0.683333
1304,19,12,0.683333
1305,22,12,1.233333
1306,11,12,1.616667
1307,37,12,1.616667
1308,55,12,1.500000
1309,12,16,1.616667
1310,24,16,1.616667
1311,18,16,1.250000
1312,49,16,1.616667
1313,34,16,1.616667
1314,11,16,0.750000
1315,55,16,0.800000
1316,3,18,1.616667
1317,12,18,1.616667
1318,24,18,1.616667
1319,0,18,1.616667
1320,2,18,1.616667
1321,8,18,1.616667
1322,32,18,1.616667
1323,54,18,1.616667
1324,49,18,1.616667
1325,48,18,1.616667
1326,9,18,1.616667
1327,19,18,1.616667
1328,22,18,1.616667
1329,34,18,1.616667
1330,16,18,1.266667
1331,56,18,1.616667
1332,11,18,0.700000
1333,21,18,0.733333
1334,23,18,1.616667
1335,55,18,1.616667
1336,3,19,1.616667
1337,12,19,1.400000
1338,24,19,1.616667
1339,18,19,1.616667
1340,32,19,1.616667
1341,54,19,1.616667
1342,49,19,1.616667
1343,22,19,0.366667
1344,34,19,1.616667
1345,3,21,1.616667
1346,2,21,1.616667
1347,8,21,1.616667
1348,18,21,1.483333
1349,32,21,1.066667
1350,48,21,1.616667
1351,34,21,1.616667
1352,6,21,1.616667
1353,11,21,0.650000
1354,55,21,1.616667
1355,12,22,1.616667
1356,24,22,1.550000
1357,0,22,1.616667
1358,2,22,1.616667
1359,18,22,1.616667
1360,54,22,1.366667
1361,48,22,1.616667
1362,9,22,1.150000
1363,19,22,0.350000
1364,33,22,0.600000
1365,34,22,1.533333
1366,16,22,1.616667
1367,56,22,1.616667
1368,55,22,1.616667
1369,3,23,1.616667
1370,2,23,1.616667
1371,18,23,1.616667
1372,32,23,0.616667
1373,48,23,1.266667
1374,56,23,1.616667
1375,11,23,1.200000
1376,21,23,0.383333
1377,3,24,1.616667
1378,12,24,1.616667
1379,24,24,0.000000
1380,0,24,1.616667
1381,2,24,1.616667
1382,8,24,1.616667
1383,18,24,1.616667
1384,32,24,1.616667
1385,54,24,1.266667
1386,49,24,1.616667
1387,48,24,1.616667
1388,19,24,1.616667
1389,22,24,0.666667
1390,33,24,0.500000
1391,34,24,1.333333
1392,46,24,1.200000
1393,6,24,1.616667
1394,16,24,1.616667
1395,56,24,1.616667
1396,11,24,1.616667
1397,37,24,1.616667
1398,24,32,1.616667
1399,54,32,1.616667
1400,49,32,1.616667
1401,48,32,1.166667
1402,22,32,1.616667
1403,46,32,1.616667
1404,56,32,1.616667
1405,37,32,0.966667
1406,55,32,1.616667
1407,0,33,1.616667
1408,32,33,1.616667
1409,54,33,0.750000
1410,19,33,0.933333
1411,22,33,0.450000
1412,34,33,1.566667
1413,24,34,1.466667
1414,8,34,1.616667
1415,54,34,1.000000
1416,49,34,1.616667
1417,48,34,1.033333
1418,33,34,0.600000
1419,46,34,0.716667
1420,56,34,1.616667
1421,37,34,1.616667
1422,12,37,1.616667
1423,24,37,1.616667
1424,0,37,1.616667
1425,2,37,1.616667
1426,32,37,0.416667
1427,54,37,1.616667
1428,49,37,1.616667
1429,48,37,0.366667
1430,19,37,1.616667
1431,22,37,1.616667
1432,34,37,1.516667
1433,46,37,1.616667
1434,56,37,1.616667
1435,11,37,1.616667
1436,23,37,1.100000
1437,12,46,1.616667
1438,24,46,1.616667
1439,0,46,1.616667
1440,32,46,1.616667
1441,54,46,0.683333
1442,49,46,1.616667
1443,9,46,1.616667
1444,33,46,0.600000
1445,3,48,1.616667
1446,24,48,1.616667
1447,0,48,1.616667
1448,2,48,1.616667
1449,8,48,1.616667
1450,18,48,1.616667
1451,49,48,1.616667
1452,9,48,1.616667
1453,19,48,1.616667
1454,22,48,1.616667
1455,56,48,1.450000
1456,11,48,1.616667
1457,21,48,1.616667
1458,23,48,1.616667
1459,37,48,0.416667
1460,3,53,1.616667
1461,49,53,1.616667
1462,22,53,1.400000
1463,46,53,0.533333
1464,37,53,1.616667
1465,3,54,1.616667
1466,12,54,1.616667
1467,24,54,1.616667
1468,0,54,1.616667
1469,18,54,1.616667
1470,32,54,1.616667
1471,49,54,1.616667
1472,48,54,1.616667
1473,9,54,1.616667
1474,19,54,1.616667
1475,22,54,1.616667
1476,33,54,0.850000
1477,34,54,1.616667
1478,46,54,0.650000
1479,16,54,1.616667
1480,56,54,1.616667
1481,11,54,1.616667
1482,37,54,1.616667
1483,3,55,1.533333
1484,12,55,1.616667
1485,32,55,1.616667
1486,48,55,1.616667
1487,9,55,0.966667
1488,16,55,1.083333
1489,56,55,1.616667
1490,3,56,1.616667
1491,24,56,1.616667
1492,0,56,1.616667
1493,2,56,1.616667
1494,8,56,1.616667
1495,18,56,1.616667
1496,32,56,1.616667
1497,54,56,1.050000
1498,1,56,1.616667
1499,49,56,1.616667
1500,48,56,0.733333
1501,9,56,1.616667
1502,19,56,1.616667
1503,22,56,1.616667
1504,33,56,1.616667
1505,34,56,1.016667
1506,46,56,0.666667
1507,6,56,1.616667
1508,16,56,1.616667
1509,56,56,0.000000
1510,11,56,1.616667
1511,21,56,1.616667
1512,23,56,1.616667
1513,37,56,1.616667
1514,55,56,1.616667
1515,3,0,1.033333
1516,12,0,1.600000
1517,24,0,1.600000
1518,2,0,1.600000
1519,8,0,1.600000
1520,18,0,1.600000
1521,32,0,1.600000
1522,54,0,1.600000
1523,1,0,1.600000
1524,48,0,1.600000
1525,9,0,0.716667
1526,19,0,1.600000
1527,22,0,1.600000
1528,34,0,1.600000
1529,46,0,1.600000
1530,6,0,1.066667
1531,16,0,1.600000
1532,56,0,1.600000
1533,21,0,1.600000
1534,55,0,1.600000
1535,3,2,1.600000
1536,24,2,1.600000
1537,8,2,0.566667
1538,18,2,1.600000
1539,32,2,1.600000
1540,1,2,1.600000
1541,48,2,1.600000
1542,34,2,1.600000
1543,16,2,1.600000
1544,56,2,1.600000
1545,11,2,1.466667
1546,21,2,1.600000
1547,55,2,1.600000
1548,0,3,0.500000
1549,2,3,1.600000
1550,8,3,1.600000
1551,18,3,1.600000
1552,32,3,1.600000
1553,54,3,1.600000
1554,1,3,1.600000
1555,48,3,1.600000
1556,9,3,0.716667
1557,19,3,1.600000
1558,22,3,1.600000
1559,33,3,1.600000
1560,6,3,1.200000
1561,16,3,1.600000
1562,56,3,1.600000
1563,11,3,1.600000
1564,21,3,1.600000
1565,3,6,1.250000
1566,0,6,0.616667
1567,8,6,0.483333
1568,48,6,1.600000
1569,11,6,1.600000
1570,21,6,1.600000
1571,3,8,1.600000
1572,24,8,1.600000
1573,0,8,1.600000
1574,2,8,1.400000
1575,1,8,1.600000
1576,48,8,1.600000
1577,9,8,1.600000
1578,22,8,1.600000
1579,6,8,0.666667
1580,56,8,1.600000
1581,11,8,1.450000
1582,3,9,1.266667
1583,12,9,1.433333
1584,24,9,1.600000
1585,0,9,0.650000
1586,18,9,1.600000
1587,54,9,1.600000
1588,48,9,1.600000
1589,3,11,1.600000
1590,24,11,1.600000
1591,0,11,1.600000
1592,2,11,1.483333
1593,8,11,0.700000
1594,32,11,1.600000
1595,48,11,1.600000
1596,33,11,1.600000
1597,6,11,0.733333
1598,56,11,1.600000
1599,21,11,0.616667
1600,55,11,1.600000
1601,24,12,1.600000
1602,0,12,1.600000
1603,18,12,1.600000
1604,54,12,1.600000
1605,48,12,1.600000
1606,9,12,0.700000
1607,19,12,0.700000
1608,22,12,1.266667
1609,11,12,1.600000
1610,37,12,1.600000
1611,55,12,1.500000
1612,12,16,1.600000
1613,24,16,1.600000
1614,18,16,1.250000
1615,49,16,1.600000
1616,34,16,1.600000
1617,11,16,0.783333
1618,55,16,0.816667
1619,3,18,1.600000
1620,12,18,1.600000
1621,24,18,1.600000
1622,0,18,1.600000
1623,2,18,1.600000
1624,8,18,1.600000
1625,32,18,1.600000
1626,54,18,1.600000
1627,49,18,1.600000
1628,48,18,1.600000
1629,9,18,1.600000
1630,19,18,1.600000
1631,22,18,1.600000
1632,34,18,1.600000
1633,16,18,1.266667
1634,56,18,1.600000
1635,11,18,0.716667
1636,21,18,0.750000
1637,23,18,1.600000
1638,55,18,1.600000
1639,3,19,1.600000
1640,12,19,1.400000
1641,24,19,1.600000
1642,18,19,1.600000
1643,32,19,1.600000
1644,54,19,1.600000
1645,49,19,1.600000
1646,22,19,0.383333
1647,34,19,1.600000
1648,3,21,1.600000
1649,2,21,1.600000
1650,8,21,1.600000
1651,18,21,1.483333
1652,32,21,1.116667
1653,48,21,1.600000
1654,34,21,1.600000
1655,6,21,1.600000
1656,11,21,0.700000
1657,55,21,1.600000
1658,12,22,1.600000
1659,24,22,1.533333
1660,0,22,1.600000
1661,2,22,1.600000
1662,18,22,1.600000
1663,54,22,1.383333
1664,48,22,1.600000
1665,9,22,1.166667
1666,19,22,0.366667
1667,33,22,0.616667
1668,34,22,1.516667
1669,16,22,1.600000
1670,56,22,1.600000
1671,55,22,1.600000
1672,3,23,1.600000
1673,2,23,1.600000
1674,18,23,1.600000
1675,32,23,0.650000
1676,48,23,1.266667
1677,56,23,1.600000
1678,11,23,1.183333
1679,21,23,0.400000
1680,3,24,1.600000
1681,12,24,1.600000
1682,24,24,0.000000
1683,0,24,1.600000
1684,2,24,1.600000
1685,8,24,1.600000
1686,18,24,1.600000
1687,32,24,1.600000
1688,54,24,1.250000
1689,49,24,1.600000
1690,48,24,1.600000
1691,19,24,1.600000
1692,22,24,0.683333
1693,33,24,0.533333
1694,34,24,1.333333
1695,46,24,1.200000
1696,6,24,1.600000
1697,16,24,1.600000
1698,56,24,1.600000
1699,11,24,1.600000
1700,37,24,1.600000
1701,24,32,1.600000
1702,54,32,1.600000
1703,49,32,1.600000
1704,48,32,1.166667
1705,22,32,1.600000
1706,46,32,1.600000
1707,56,32,1.600000
1708,37,32,0.950000
1709,55,32,1.600000
1710,0,33,1.600000
1711,32,33,1.600000
1712,54,33,0.766667
1713,19,33,0.983333
1714,22,33,0.466667
1715,34,33,1.550000
1716,24,34,1.450000
1717,8,34,1.600000
1718,54,34,1.000000
1719,49,34,1.600000
1720,48,34,1.050000
1721,33,34,0.600000
1722,46,34,0.733333
1723,56,34,1.600000
1724,37,34,1.600000
1725,12,37,1.600000
1726,24,37,1.600000
1727,0,37,1.600000
1728,2,37,1.600000
1729,32,37,0.433333
1730,54,37,1.600000
1731,49,37,1.600000
1732,48,37,0.383333
1733,19,37,1.600000
1734,22,37,1.600000
1735,34,37,1.500000
1736,46,37,1.600000
1737,56,37,1.600000
1738,11,37,1.600000
1739,23,37,1.100000
1740,12,46,1.600000
1741,24,46,1.600000
1742,0,46,1.600000
1743,32,46,1.600000
1744,54,46,0.733333
1745,49,46,1.600000
1746,9,46,1.600000
1747,33,46,0.633333
1748,3,48,1.600000
1749,24,48,1.600000
1750,0,48,1.600000
1751,2,48,1.600000
1752,8,48,1.600000
1753,18,48,1.600000
1754,49,48,1.600000
1755,9,48,1.600000
1756,19,48,1.600000
1757,22,48,1.600000
1758,56,48,1.450000
1759,11,48,1.600000
1760,21,48,1.600000
1761,23,48,1.600000
1762,37,48,0.433333
1763,3,53,1.600000
1764,49,53,1.600000
1765,22,53,1.416667
1766,46,53,0.550000
1767,37,53,1.600000
1768,3,54,1.600000
1769,12,54,1.600000
1770,24,54,1.600000
1771,0,54,1.600000
1772,18,54,1.600000
1773,32,54,1.600000
1774,49,54,1.600000
1775,48,54,1.600000
1776,9,54,1.600000
1777,19,54,1.600000
1778,22,54,1.600000
1779,33,54,0.866667
1780,34,54,1.600000
1781,46,54,0.650000
1782,16,54,1.600000
1783,56,54,1.600000
1784,11,54,1.600000
1785,37,54,1.600000
1786,3,55,1.550000
1787,12,55,1.600000
1788,32,55,1.600000
1789,48,55,1.600000
1790,9,55,1.000000
1791,16,55,1.116667
1792,56,55,1.600000
1793,3,56,1.600000
1794,24,56,1.600000
1795,0,56,1.600000
1796,2,56,1.600000
1797,8,56,1.600000
1798,18,56,1.600000
1799,32,56,1.600000
1800,54,56,1.066667
1801,1,56,1.600000
1802,49,56,1.600000
1803,48,56,0.716667
1804,9,56,1.600000
1805,19,56,1.600000
1806,22,56,1.600000
1807,33,56,1.600000
1808,34,56,1.116667
1809,46,56,0.683333
1810,6,56,1.600000
1811,16,56,1.600000
1812,56,56,0.000000
1813,11,56,1.600000
1814,21,56,1.600000
1815,23,56,1.600000
1816,37,56,1.600000
1817,55,56,1.600000
1818,3,0,1.033333
1819,12,0,1.583333
1820,24,0,1.583333
1821,2,0,1.583333
1822,8,0,1.583333
1823,18,0,1.583333
1824,32,0,1.583333
1825,54,0,1.583333
1826,1,0,1.583333
1827,48,0,1.583333
1828,9,0,0.750000
1829,19,0,1.583333
1830,22,0,1.583333
1831,34,0,1.583333
1832,46,0,1.583333
1833,6,0,1.066667
1834,16,0,1.583333
1835,56,0,1.583333
1836,21,0,1.583333
1837,55,0,1.583333
1838,3,2,1.583333
1839,24,2,1.583333
1840,8,2,0.583333
1841,18,2,1.583333
1842,32,2,1.583333
1843,1,2,1.583333
1844,48,2,1.583333
1845,34,2,1.583333
1846,16,2,1.583333
1847,56,2,1.583333
1848,11,2,1.466667
1849,21,2,1.583333
1850,55,2,1.583333
1851,0,3,0.550000
1852,2,3,1.583333
1853,8,3,1.583333
1854,18,3,1.583333
1855,32,3,1.583333
1856,54,3,1.583333
1857,1,3,1.583333
1858,48,3,1.583333
1859,9,3,0.766667
1860,19,3,1.583333
1861,22,3,1.583333
1862,33,3,1.583333
1863,6,3,1.200000
1864,16,3,1.583333
1865,56,3,1.583333
1866,11,3,1.583333
1867,21,3,1.583333
1868,3,6,1.250000
1869,0,6,0.633333
1870,8,6,0.516667
1871,48,6,1.583333
1872,11,6,1.583333
1873,21,6,1.583333
1874,3,8,1.583333
1875,24,8,1.583333
1876,0,8,1.583333
1877,2,8,1.400000
1878,1,8,1.583333
1879,48,8,1.583333
1880,9,8,1.583333
1881,22,8,1.583333
1882,6,8,0.683333
1883,56,8,1.583333
1884,11,8,1.433333
1885,3,9,1.266667
1886,12,9,1.433333
1887,24,9,1.583333
1888,0,9,0.683333
1889,18,9,1.583333
1890,54,9,1.583333
1891,48,9,1.583333
1892,3,11,1.583333
1893,24,11,1.583333
1894,0,11,1.583333
1895,2,11,1.483333
1896,8,11,0.750000
1897,32,11,1.583333
1898,48,11,1.583333
1899,33,11,1.583333
1900,6,11,0.800000
1901,56,11,1.583333
1902,21,11,0.633333
1903,55,11,1.583333
1904,24,12,1.583333
1905,0,12,1.583333
1906,18,12,1.583333
1907,54,12,1.583333
1908,48,12,1.583333
1909,9,12,0.716667
1910,19,12,0.716667
1911,22,12,1.300000
1912,11,12,1.583333
1913,37,12,1.583333
1914,55,12,1.500000
1915,12,16,1.583333
1916,24,16,1.583333
1917,18,16,1.250000
1918,49,16,1.583333
1919,34,16,1.583333
1920,11,16,0.816667
1921,55,16,0.833333
1922,3,18,1.583333
1923,12,18,1.583333
1924,24,18,1.583333
1925,0,18,1.583333
1926,2,18,1.583333
1927,8,18,1.583333
1928,32,18,1.583333
1929,54,18,1.583333
1930,49,18,1.583333
1931,48,18,1.583333
1932,9,18,1.583333
1933,19,18,1.583333
1934,22,18,1.583333
1935,34,18,1.583333
1936,16,18,1.266667
1937,56,18,1.583333
1938,11,18,0.750000
1939,21,18,0.783333
1940,23,18,1.583333
1941,55,18,1.583333
1942,3,19,1.583333
1943,12,19,1.400000
1944,24,19,1.583333
1945,18,19,1.583333
1946,32,19,1.583333
1947,54,19,1.583333
1948,49,19,1.583333
1949,22,19,0.400000
1950,34,19,1.583333
1951,3,21,1.583333
1952,2,21,1.583333
1953,8,21,1.583333
1954,18,21,1.466667
1955,32,21,1.150000
1956,48,21,1.583333
1957,34,21,1.583333
1958,6,21,1.583333
1959,11,21,0.733333
1960,55,21,1.583333
1961,12,22,1.583333
1962,24,22,1.516667
1963,0,22,1.583333
1964,2,22,1.583333
1965,18,22,1.583333
1966,54,22,1.400000
1967,48,22,1.583333
1968,9,22,1.183333
1969,19,22,0.383333
1970,33,22,0.633333
1971,34,22,1.500000
1972,16,22,1.583333
1973,56,22,1.583333
1974,55,22,1.583333
1975,3,23,1.583333
1976,2,23,1.583333
1977,18,23,1.583333
1978,32,23,0.683333
1979,48,23,1.283333
1980,56,23,1.583333
1981,11,23,1.300000
1982,21,23,0.416667
1983,3,24,1.583333
1984,12,24,1.583333
1985,24,24,0.000000
1986,0,24,1.583333
1987,2,24,1.583333
1988,8,24,1.583333
1989,18,24,1.583333
1990,32,24,1.583333
1991,54,24,1.250000
1992,49,24,1.583333
1993,48,24,1.583333
1994,19,24,1.583333
1995,22,24,0.683333
1996,33,24,0.533333
1997,34,24,1.316667
1998,46,24,1.183333
1999,6,24,1.583333
2000,16,24,1.583333
2001,56,24,1.583333
2002,11,24,1.583333
2003,37,24,1.583333
2004,24,32,1.583333
2005,54,32,1.583333
2006,49,32,1.583333
2007,48,32,1.166667
2008,22,32,1.583333
2009,46,32,1.583333
2010,56,32,1.583333
2011,37,32,0.950000
2012,55,32,1.583333
2013,0,33,1.583333
2014,32,33,1.583333
2015,54,33,0.783333
2016,19,33,1.000000
2017,22,33,0.450000
2018,34,33,1.550000
2019,24,34,1.450000
2020,8,34,1.583333
2021,54,34,1.000000
2022,49,34,1.583333
2023,48,34,1.066667
2024,33,34,0.616667
2025,46,34,0.716667
2026,56,34,1.583333
2027,37,34,1.583333
2028,12,37,1.583333
2029,24,37,1.583333
2030,0,37,1.583333
2031,2,37,1.583333
2032,32,37,0.450000
2033,54,37,1.583333
2034,49,37,1.583333
2035,48,37,0.400000
2036,19,37,1.583333
2037,22,37,1.583333
2038,34,37,1.483333
2039,46,37,1.583333
2040,56,37,1.583333
2041,11,37,1.583333
2042,23,37,1.083333
2043,12,46,1.583333
2044,24,46,1.583333
2045,0,46,1.583333
2046,32,46,1.583333
2047,54,46,0.766667
2048,49,46,1.583333
2049,9,46,1.583333
2050,33,46,0.650000
2051,3,48,1.583333
2052,24,48,1.583333
2053,0,48,1.583333
2054,2,48,1.583333
2055,8,48,1.583333
2056,18,48,1.583333
2057,49,48,1.583333
2058,9,48,1.583333
2059,19,48,1.583333
2060,22,48,1.583333
2061,56,48,1.450000
2062,11,48,1.583333
2063,21,48,1.583333
2064,23,48,1.583333
2065,37,48,0.433333
2066,3,53,1.583333
2067,49,53,1.583333
2068,22,53,1.433333
2069,46,53,0.550000
2070,37,53,1.583333
2071,3,54,1.583333
2072,12,54,1.583333
2073,24,54,1.583333
2074,0,54,1.583333
2075,18,54,1.583333
2076,32,54,1.583333
2077,49,54,1.583333
2078,48,54,1.583333
2079,9,54,1.583333
2080,19,54,1.583333
2081,22,54,1.583333
2082,33,54,0.883333
2083,34,54,1.583333
2084,46,54,0.683333
2085,16,54,1.583333
2086,56,54,1.583333
2087,11,54,1.583333
2088,37,54,1.583333
2089,3,55,1.550000
2090,12,55,1.583333
2091,32,55,1.583333
2092,48,55,1.583333
2093,9,55,1.033333
2094,16,55,1.183333
2095,56,55,1.583333
2096,3,56,1.583333
2097,24,56,1.583333
2098,0,56,1.583333
2099,2,56,1.583333
2100,8,56,1.583333
2101,18,56,1.583333
2102,32,56,1.583333
2103,54,56,1.083333
2104,1,56,1.583333
2105,49,56,1.583333
2106,48,56,0.733333
2107,9,56,1.583333
2108,19,56,1.583333
2109,22,56,1.583333
2110,33,56,1.583333
2111,34,56,1.133333
2112,46,56,0.683333
2113,6,56,1.583333
2114,16,56,1.583333
2115,56,56,0.000000
2116,11,56,1.583333
2117,21,56,1.583333
2118,23,56,1.583333
2119,37,56,1.583333
2120,55,56,1.583333
2121,3,0,1.016667
2122,12,0,1.566667
2123,24,0,1.566667
2124,2,0,1.566667
2125,8,0,1.566667
2126,18,0,1.566667
2127,32,0,1.566667
2128,54,0,1.566667
2129,1,0,1.566667
2130,48,0,1.566667
2131,9,0,0.783333
2132,19,0,1.566667
2133,22,0,1.566667
2134,34,0,1.566667
2135,46,0,1.566667
2136,6,0,1.050000
2137,16,0,1.566667
2138,56,0,1.566667
2139,21,0,1.566667
2140,55,0,1.566667
2141,3,2,1.566667
2142,24,2,1.566667
2143,8,2,0.600000
2144,18,2,1.566667
2145,32,2,1.566667
2146,1,2,1.566667
2147,48,2,1.566667
2148,34,2,1.566667
2149,16,2,1.566667
2150,56,2,1.566667
2151,11,2,1.466667
2152,21,2,1.566667
2153,55,2,1.566667
2154,0,3,0.533333
2155,2,3,1.566667
2156,8,3,1.566667
2157,18,3,1.566667
2158,32,3,1.566667
2159,54,3,1.566667
2160,1,3,1.566667
2161,48,3,1.566667
2162,9,3,0.800000
2163,19,3,1.566667
2164,22,3,1.566667
2165,33,3,1.566667
2166,6,3,1.183333
2167,16,3,1.566667
2168,56,3,1.566667
2169,11,3,1.566667
2170,21,3,1.566667
2171,3,6,1.250000
2172,0,6,0.650000
2173,8,6,0.533333
2174,48,6,1.566667
2175,11,6,1.566667
2176,21,6,1.566667
2177,3,8,1.566667
2178,24,8,1.566667
2179,0,8,1.566667
2180,2,8,1.383333
2181,1,8,1.566667
2182,48,8,1.566667
2183,9,8,1.566667
2184,22,8,1.566667
2185,6,8,0.700000
2186,56,8,1.566667
2187,11,8,1.433333
2188,3,9,1.266667
2189,12,9,1.433333
2190,24,9,1.566667
2191,0,9,0.700000
2192,18,9,1.566667
2193,54,9,1.566667
2194,48,9,1.566667
2195,3,11,1.566667
2196,24,11,1.566667
2197,0,11,1.566667
2198,2,11,1.483333
2199,8,11,0.733333
2200,32,11,1.566667
2201,48,11,1.566667
2202,33,11,1.566667
2203,6,11,0.800000
2204,56,11,1.566667
2205,21,11,0.650000
2206,55,11,1.566667
2207,24,12,1.566667
2208,0,12,1.566667
2209,18,12,1.566667
2210,54,12,1.566667
2211,48,12,1.566667
2212,9,12,0.733333
2213,19,12,0.716667
2214,22,12,1.316667
2215,11,12,1.566667
2216,37,12,1.566667
2217,55,12,1.500000
2218,12,16,1.566667
2219,24,16,1.566667
2220,18,16,1.250000
2221,49,16,1.566667
2222,34,16,1.566667
2223,11,16,0.850000
2224,55,16,0.850000
2225,3,18,1.566667
2226,12,18,1.566667
2227,24,18,1.566667
2228,0,18,1.566667
2229,2,18,1.566667
2230,8,18,1.566667
2231,32,18,1.566667
2232,54,18,1.566667
2233,49,18,1.566667
2234,48,18,1.566667
2235,9,18,1.566667
2236,19,18,1.566667
2237,22,18,1.566667
2238,34,18,1.566667
2239,16,18,1.266667
2240,56,18,1.566667
2241,11,18,0.766667
2242,21,18,0.783333
2243,23,18,1.566667
2244,55,18,1.566667
2245,3,19,1.566667
2246,12,19,1.400000
2247,24,19,1.566667
2248,18,19,1.566667
2249,32,19,1.566667
2250,54,19,1.566667
2251,49,19,1.566667
2252,22,19,0.416667
2253,34,19,1.566667
2254,3,21,1.566667
2255,2,21,1.566667
2256,8,21,1.566667
2257,18,21,1.466667
2258,32,21,1.183333
2259,48,21,1.566667
2260,34,21,1.566667
2261,6,21,1.566667
2262,11,21,0.766667
2263,55,21,1.566667
2264,12,22,1.566667
2265,24,22,1.516667
2266,0,22,1.566667
2267,2,22,1.566667
2268,18,22,1.566667
2269,54,22,1.383333
2270,48,22,1.566667
2271,9,22,1.200000
2272,19,22,0.400000
2273,33,22,0.650000
2274,34,22,1.483333
2275,16,22,1.566667
2276,56,22,1.566667
2277,55,22,1.566667
2278,3,23,1.566667
2279,2,23,1.566667
2280,18,23,1.566667
2281,32,23,0.716667
2282,48,23,1.266667
2283,56,23,1.566667
2284,11,23,1.333333
2285,21,23,0.433333
2286,3,24,1.566667
2287,12,24,1.566667
2288,24,24,0.000000
2289,0,24,1.566667
2290,2,24,1.566667
2291,8,24,1.566667
2292,18,24,1.566667
2293,32,24,1.566667
2294,54,24,1.233333
2295,49,24,1.566667
2296,48,24,1.566667
2297,19,24,1.566667
2298,22,24,0.700000
2299,33,24,0.533333
2300,34,24,1.300000
2301,46,24,1.166667
2302,6,24,1.566667
2303,16,24,1.566667
2304,56,24,1.566667
2305,11,24,1.566667
2306,37,24,1.566667
2307,24,32,1.566667
2308,54,32,1.566667
2309,49,32,1.566667
2310,48,32,1.166667
2311,22,32,1.566667
2312,46,32,1.566667
2313,56,32,1.566667
2314,37,32,0.933333
2315,55,32,1.566667
2316,0,33,1.566667
2317,32,33,1.566667
2318,54,33,0.800000
2319,19,33,1.066667
2320,22,33,0.450000
2321,34,33,1.533333
2322,24,34,1.433333
2323,8,34,1.566667
2324,54,34,1.016667
2325,49,34,1.566667
2326,48,34,1.050000
2327,33,34,0.600000
2328,46,34,0.716667
2329,56,34,1.566667
2330,37,34,1.566667
2331,12,37,1.566667
2332,24,37,1.566667
2333,0,37,1.566667
2334,2,37,1.566667
2335,32,37,0.466667
2336,54,37,1.566667
2337,49,37,1.566667
2338,48,37,0.416667
2339,19,37,1.566667
2340,22,37,1.566667
2341,34,37,1.483333
2342,46,37,1.566667
2343,56,37,1.566667
2344,11,37,1.566667
2345,23,37,1.083333
2346,12,46,1.566667
2347,24,46,1.566667
2348,0,46,1.566667
2349,32,46,1.566667
2350,54,46,0.783333
2351,49,46,1.566667
2352,9,46,1.566667
2353,33,46,0.666667
2354,3,48,1.566667
2355,24,48,1.566667
2356,0,48,1.566667
2357,2,48,1.566667
2358,8,48,1.566667
2359,18,48,1.566667
2360,49,48,1.566667
2361,9,48,1.566667
2362,19,48,1.566667
2363,22,48,1.566667
